episode,return,length,epsilon,learning_rate,val_return
829,-406.0631893517359,189,,,
830,-450.21300380433627,227,,,
831,-309.2616641754985,213,,,
832,-155.14671933556644,149,,,
833,-219.98434766391554,214,,,
834,-173.32605229937485,159,,,
835,-424.4869211506144,175,,,
836,-386.6506562364491,236,,,
837,-408.1476557943247,183,,,
838,-354.81661668030847,201,,,
839,-263.34256598129554,241,,,
840,-253.93667221883345,294,,,-492.2421103764392
841,-159.98632604287025,201,,,
842,-182.30474370187648,183,,,
843,-376.0860897685711,302,,,
844,-438.510095512871,188,,,
845,-368.9661020642927,236,,,
846,-412.87117819228087,200,,,
847,-404.33613958886644,238,,,
848,-266.96030341058844,136,,,
849,-394.9020670361113,292,,,
850,-200.53843812108354,158,,,
851,-452.7835180626547,181,,,
852,-421.42901601101335,196,,,
853,-555.22486049824,203,,,
854,-311.1866808647291,177,,,
855,-458.3535997147027,185,,,
856,-381.7310061823879,196,,,
857,-360.8520576734967,176,,,
